id,year_birth,consumer_seg,region,cltv,activation_dt,recency,device_type,data_rev_6mths,voice_rev_6mths,tot_rev_6mths,total_purchases,total_engagements,digital_channel_purchases,ussd_channel_purchases,other_channels_purchases,PrevResponseCnt,complaint_cnt,response
1177,1966,Mass Mkt Seg,Lagos,49618,2013-01-26,77,Non Smartphone,83,32,129,7,7,3,3,1,0,0,0
4174,1956,Mass Mkt Seg,Lagos,55249,2014-04-17,81,Smartphone,98,21,130,7,3,2,4,1,0,0,0
7275,1971,Mass Mkt Seg,West,33316,2013-10-04,34,Non Smartphone,80,39,131,7,6,2,4,1,0,0,0
9422,1989,Youth Seg,North,38360,2013-05-31,26,Non Smartphone,38,83,131,7,3,2,4,1,0,0,0
8334,1971,Mass Mkt Seg,West,33316,2013-10-04,34,Non Smartphone,80,39,131,7,6,2,4,1,0,0,0
7532,1980,Youth Seg,North,43586,2012-08-30,26,Smartphone,101,15,132,7,8,3,4,0,0,0,0
1833,1974,HV seg,West,39190,2014-04-26,91,Non Smartphone,76,45,133,7,5,2,4,1,0,0,0
945,1965,Youth Seg,Lagos,36317,2013-05-22,53,Smartphone,90,30,133,7,7,3,4,0,0,0,0
3697,1954,Youth Seg,Lagos,39898,2013-02-12,20,Smartphone,77,45,134,7,7,3,4,0,0,0,0
4368,1980,Youth Seg,North,47850,2013-12-03,72,Non Smartphone,49,75,134,7,6,3,4,0,0,0,0
9955,1954,Youth Seg,Lagos,39898,2013-02-12,20,Smartphone,77,45,134,7,7,3,4,0,0,0,0
8594,1958,HV seg,East,50520,2014-01-28,25,Smartphone,112,9,135,7,6,3,3,1,0,0,0
5025,1979,Youth Seg,West,48526,2013-12-24,32,Non Smartphone,40,86,135,7,3,2,4,1,0,0,0
2929,1976,Youth Seg,West,20180,2013-02-20,27,Smartphone,60,59,137,7,7,2,4,1,0,0,0
4436,1976,Youth Seg,West,20180,2013-02-20,27,Smartphone,60,59,137,7,7,2,4,1,0,0,0
3386,1992,Youth Seg,North,34935,2013-06-21,71,Smartphone,38,79,137,7,7,2,4,1,0,0,0
8775,1969,Youth Seg,Lagos,38361,2013-12-27,74,Non Smartphone,39,84,137,7,7,3,3,1,0,0,0
8175,1992,Youth Seg,North,34935,2013-06-21,71,Smartphone,38,79,137,7,7,2,4,1,0,0,0
7254,1969,Youth Seg,Lagos,38361,2013-12-27,74,Non Smartphone,39,84,137,7,7,3,3,1,0,0,0
11025,1961,Youth Seg,North,36443,2013-02-03,9,Non Smartphone,65,53,138,7,8,3,3,1,0,0,0
7530,1950,HV seg,East,56551,2014-05-07,48,Non Smartphone,71,51,138,7,4,2,4,1,0,0,0
7485,1950,HV seg,East,56551,2014-05-07,48,Non Smartphone,71,51,138,7,4,2,4,1,0,0,0
11191,1986,Youth Seg,East,41411,2013-12-07,11,Smartphone,69,52,139,7,6,2,4,1,0,0,0
2245,1969,Mass Mkt Seg,North,43641,2013-04-22,50,Non Smartphone,59,57,139,7,6,2,4,1,0,0,0
6183,1962,Mass Mkt Seg,North,58646,2013-06-10,3,Smartphone,63,55,140,7,4,2,4,1,0,0,0
1506,1975,Youth Seg,West,42160,2013-06-28,26,Non Smartphone,57,63,140,7,6,2,4,1,0,0,1
4470,1962,Mass Mkt Seg,North,58646,2013-06-10,3,Smartphone,63,55,140,7,4,2,4,1,0,0,0
1839,1974,Youth Seg,West,43322,2014-04-21,25,Smartphone,63,60,141,7,7,3,4,0,0,0,0
5283,1976,HV seg,West,42473,2014-02-17,72,Non Smartphone,94,25,144,7,5,2,4,1,0,0,0
1158,1966,Youth Seg,East,48877,2014-01-05,27,Smartphone,103,17,144,7,7,3,4,0,0,0,0
3629,1978,Youth Seg,West,38557,2012-12-19,17,Non Smartphone,79,39,145,7,7,3,3,1,0,0,0
749,1981,Youth Seg,Lagos,42162,2013-11-19,31,Non Smartphone,53,65,145,7,6,3,3,1,1,0,1
263,1945,HV seg,West,45576,2014-05-28,9,Smartphone,75,45,145,7,8,3,3,1,0,0,1
10827,1967,HV seg,North,36947,2012-08-07,49,Non Smartphone,91,26,146,7,9,3,4,0,0,0,0
898,1986,Youth Seg,North,23477,2013-10-21,39,Non Smartphone,53,65,147,7,8,3,4,0,0,0,0
2130,1982,Youth Seg,Lagos,45203,2014-03-23,4,Non Smartphone,38,85,147,7,6,3,3,1,0,0,1
1349,1970,Youth Seg,North,50447,2014-04-21,4,Non Smartphone,92,29,148,7,6,3,3,1,0,0,0
10010,1953,HV seg,East,36957,2012-09-06,43,Non Smartphone,102,19,152,7,9,3,2,2,0,0,1
3220,1983,Youth Seg,North,39922,2013-02-14,30,Non Smartphone,41,79,156,7,8,3,4,0,0,0,0
10602,1983,Youth Seg,North,39922,2013-02-14,30,Non Smartphone,41,79,156,7,8,3,4,0,0,0,0
5424,1983,Youth Seg,North,39922,2013-02-14,30,Non Smartphone,41,79,156,7,8,3,4,0,0,0,0
3517,1952,Youth Seg,West,40887,2013-05-06,32,Non Smartphone,54,64,161,7,9,3,3,1,0,0,1
5015,1976,Mass Mkt Seg,North,34529,2012-09-14,94,Non Smartphone,74,47,162,7,7,2,3,2,0,0,0
9460,1963,Youth Seg,North,22419,2013-04-18,74,Smartphone,33,87,162,7,8,3,2,2,0,0,0
3855,1963,Youth Seg,North,22419,2013-04-18,74,Smartphone,33,87,162,7,8,3,2,2,0,0,0
5636,1963,Youth Seg,West,30983,2012-11-09,50,Smartphone,55,63,167,7,8,4,3,0,0,0,1
236,1951,Youth Seg,North,34838,2013-01-19,62,Non Smartphone,51,72,170,7,6,2,4,1,0,0,0
1087,1975,Mass Mkt Seg,Lagos,22669,2013-05-22,30,Non Smartphone,30,95,173,7,9,4,2,1,0,0,1
4643,1973,Youth Seg,North,27803,2012-08-26,40,Non Smartphone,34,93,176,7,8,3,4,0,0,0,0
4442,1961,Youth Seg,West,46524,2013-04-05,70,Smartphone,50,75,177,7,3,1,5,1,0,0,0
2715,1966,Mass Mkt Seg,East,29435,2012-08-06,11,Non Smartphone,73,43,180,7,9,3,2,2,0,0,1
2246,1965,Youth Seg,North,46891,2013-09-01,91,Smartphone,55,67,183,7,4,2,4,1,0,0,0
20,1965,Youth Seg,North,46891,2013-09-01,91,Smartphone,55,67,183,7,4,2,4,1,0,0,0
9703,1970,HV seg,North,38097,2012-10-15,70,Non Smartphone,79,36,184,7,7,3,2,2,1,0,1
35,1987,Youth Seg,North,25545,2012-09-08,35,Non Smartphone,33,92,210,7,6,2,3,2,0,0,1
8151,1990,Youth Seg,North,24279,2012-12-29,6,Smartphone,52,103,263,8,8,4,3,1,0,0,0
2456,1975,HV seg,North,40233,2013-10-14,84,Smartphone,84,63,149,8,6,2,5,1,0,0,0
5180,1968,HV seg,East,50616,2014-04-18,56,Smartphone,128,17,149,8,7,4,4,0,0,0,0
273,1970,Mass Mkt Seg,North,36138,2013-07-16,48,Non Smartphone,130,16,151,8,7,3,4,1,1,0,0
8876,1963,HV seg,Lagos,33629,2012-08-08,49,Non Smartphone,132,16,152,8,9,3,4,1,0,0,0
286,1952,Youth Seg,West,44213,2013-11-29,48,Non Smartphone,106,39,152,8,6,2,5,1,0,0,0
8799,1984,HV seg,North,38175,2013-09-23,6,Non Smartphone,76,74,153,8,7,3,4,1,0,0,0
4971,1962,HV seg,Lagos,31497,2012-12-06,22,Smartphone,109,42,155,8,8,3,4,1,0,0,0
4088,1962,HV seg,Lagos,31497,2012-12-06,22,Smartphone,109,42,155,8,8,3,4,1,0,0,0
7495,1948,HV seg,North,56223,2013-12-20,72,Smartphone,105,47,156,8,4,2,5,1,0,0,0
6663,1940,HV seg,West,51141,2013-07-08,96,Smartphone,144,7,157,8,5,3,4,1,0,0,0
4268,1959,Youth Seg,North,53154,2014-06-09,50,Smartphone,129,22,158,8,4,3,4,1,0,0,0
9576,1982,HV seg,Lagos,32313,2013-02-11,60,Non Smartphone,90,62,159,8,9,4,4,0,0,0,0
7786,1986,HV seg,West,29999,2013-02-13,22,Non Smartphone,75,74,160,8,8,3,4,1,0,0,0
3515,1952,Youth Seg,West,62307,2014-02-17,94,Smartphone,100,50,160,8,5,4,4,0,0,0,0
9970,1977,Youth Seg,Lagos,55375,2013-10-17,3,Smartphone,53,95,162,8,2,1,6,1,0,0,0
7617,1974,Youth Seg,West,42373,2013-08-15,83,Non Smartphone,72,72,163,8,5,2,5,1,0,0,0
2564,1953,Youth Seg,Lagos,61278,2014-01-04,87,Smartphone,114,36,165,8,6,3,4,1,0,0,0
7433,1985,Youth Seg,West,29760,2012-08-29,87,Non Smartphone,68,80,165,8,8,3,4,1,0,0,0
3332,1985,Youth Seg,West,29760,2012-08-29,87,Non Smartphone,68,80,165,8,8,3,4,1,0,0,0
3657,1986,Youth Seg,West,39146,2013-02-14,1,Non Smartphone,95,58,165,8,8,4,4,0,0,0,0
3524,1971,Mass Mkt Seg,West,39763,2013-08-04,9,Non Smartphone,81,70,167,8,9,5,2,1,0,0,1
4764,1952,Mass Mkt Seg,Lagos,40442,2012-08-19,52,Non Smartphone,57,99,169,8,7,3,4,1,0,0,1
6177,1985,HV seg,North,33454,2013-05-08,32,Non Smartphone,86,60,169,8,8,4,4,0,0,0,0
839,1975,HV seg,North,45503,2013-09-25,54,Non Smartphone,101,51,170,8,5,3,4,1,0,0,0
5320,1973,Mass Mkt Seg,East,44051,2013-01-29,20,Non Smartphone,86,67,171,8,6,3,4,1,0,0,1
9405,1954,HV seg,North,52869,2012-10-15,40,Non Smartphone,87,64,172,8,7,3,4,1,0,0,1
8779,1985,Youth Seg,North,36145,2013-06-16,13,Non Smartphone,60,94,172,8,9,4,3,1,1,0,1
10521,1977,Youth Seg,North,54809,2013-09-11,0,Non Smartphone,69,83,174,8,4,2,5,1,0,0,1
8212,1971,Mass Mkt Seg,North,39791,2013-03-28,89,Smartphone,100,53,174,8,7,3,4,1,0,0,0
837,1977,Youth Seg,North,54809,2013-09-11,0,Non Smartphone,69,83,174,8,4,2,5,1,0,0,0
8726,1964,Youth Seg,East,41713,2014-04-29,57,Non Smartphone,85,64,174,8,6,3,4,1,0,0,0
4864,1977,Youth Seg,North,34380,2013-05-02,68,Non Smartphone,79,72,175,8,8,4,3,1,0,0,0
8181,1978,Youth Seg,West,38593,2013-09-13,42,Non Smartphone,63,90,177,8,8,4,3,1,0,0,0
7514,1956,Youth Seg,Lagos,54342,2013-07-03,74,Non Smartphone,94,55,177,8,6,3,4,1,0,0,0
1048,1972,Mass Mkt Seg,North,35641,2013-07-14,11,Non Smartphone,66,84,178,8,7,3,4,1,0,0,1
4042,1971,Youth Seg,East,43300,2012-10-13,87,Smartphone,94,55,180,8,8,4,4,0,0,0,1
8159,1968,Youth Seg,North,51287,2014-04-01,10,Non Smartphone,117,35,182,8,7,4,3,1,0,0,0
738,1981,Youth Seg,West,42395,2014-04-04,35,Non Smartphone,61,96,182,8,7,3,4,1,0,0,0
48,1964,Youth Seg,Lagos,55761,2014-04-24,97,Smartphone,137,15,184,8,6,4,3,1,1,0,0
6289,1951,Mass Mkt Seg,Lagos,59385,2013-04-28,85,Non Smartphone,135,14,185,8,5,3,4,1,0,0,0
7414,1971,Youth Seg,North,43824,2012-09-15,18,Non Smartphone,97,57,186,8,8,3,4,1,0,0,0
7281,1959,HV seg,West,,2013-11-05,80,Smartphone,92,55,186,8,2,1,4,3,0,0,0
2534,1953,Youth Seg,North,37716,2014-04-21,4,Smartphone,98,49,188,8,7,4,3,1,0,0,0
4653,1978,Youth Seg,Lagos,42011,2013-03-26,46,Non Smartphone,131,19,189,8,8,3,4,1,0,0,0
3032,1984,Youth Seg,North,24570,2013-02-27,97,Non Smartphone,62,87,193,8,9,4,4,0,0,0,0
3551,1954,Mass Mkt Seg,Lagos,60033,2014-03-29,28,Smartphone,63,87,198,8,2,2,5,1,0,0,0
2678,1990,Youth Seg,West,34412,2013-02-13,62,Non Smartphone,64,90,209,8,9,5,3,0,0,0,0
7141,1986,Mass Mkt Seg,West,21888,2012-12-29,15,Non Smartphone,98,51,213,8,10,5,2,1,0,0,1
6940,1966,HV seg,West,46734,2013-10-21,86,Non Smartphone,101,46,223,8,6,3,3,2,1,0,0
5534,1975,Mass Mkt Seg,North,47808,2013-10-20,30,Smartphone,124,28,224,8,7,3,3,2,1,0,0
3182,1973,HV seg,West,46854,2014-03-31,81,Non Smartphone,97,87,263,9,8,5,3,1,1,0,1
450,1958,Mass Mkt Seg,Lagos,42315,2013-07-12,90,Smartphone,82,108,270,9,3,1,4,4,0,0,0
9701,1988,Youth Seg,Lagos,41883,2013-03-19,13,Non Smartphone,66,130,312,9,7,4,3,2,0,0,0
3422,1975,Youth Seg,North,76068,2012-11-29,67,Smartphone,1127,173,1376,9,6,2,4,3,2,0,0
5429,1948,HV seg,North,45579,2013-08-20,10,Smartphone,146,36,183,9,6,4,4,1,0,0,0
2948,1954,Mass Mkt Seg,East,62637,2014-03-01,76,Smartphone,116,64,185,9,2,2,5,2,0,0,0
9076,1980,HV seg,North,30732,2013-01-05,44,Non Smartphone,156,26,185,9,8,4,4,1,0,0,0
4096,1968,Mass Mkt Seg,East,41335,2013-12-26,24,Non Smartphone,131,51,187,9,7,4,4,1,0,0,0
968,1968,Mass Mkt Seg,East,41335,2013-12-26,24,Non Smartphone,131,51,187,9,7,4,4,1,0,0,0
7533,1964,Youth Seg,North,49096,2013-09-24,15,Non Smartphone,145,35,187,9,7,4,4,1,0,0,0
6230,1971,Youth Seg,East,44421,2013-02-15,53,Non Smartphone,115,67,189,9,8,5,4,0,0,0,0
7698,1976,HV seg,North,51650,2014-05-11,81,Smartphone,155,29,191,9,5,4,4,1,0,0,0
5063,1977,Youth Seg,West,28769,2012-12-18,76,Non Smartphone,46,142,191,9,9,4,4,1,0,0,0
5954,1972,Mass Mkt Seg,East,42618,2013-10-09,92,Non Smartphone,90,92,192,9,8,5,4,0,0,0,0
771,1967,Youth Seg,Lagos,54178,2014-01-21,79,Smartphone,144,43,194,9,2,2,5,2,0,0,0
3602,1958,Mass Mkt Seg,North,51412,2013-12-31,42,Smartphone,143,38,195,9,4,3,4,2,0,0,0
2895,1963,Youth Seg,West,49980,2013-10-23,79,Smartphone,105,76,195,9,5,3,5,1,0,0,0
7426,1971,Youth Seg,North,54690,2013-11-07,76,Non Smartphone,127,53,198,9,3,3,5,1,0,0,0
8360,1971,Youth Seg,North,54690,2013-11-07,76,Non Smartphone,127,53,198,9,3,3,5,1,0,0,0
9485,1986,HV seg,North,45921,2014-03-10,23,Smartphone,111,76,199,9,4,2,6,1,0,0,0
5959,1968,Youth Seg,West,35893,2012-10-15,80,Non Smartphone,158,23,199,9,8,3,5,1,0,0,0
7718,1947,Mass Mkt Seg,Lagos,66000,2014-04-20,36,Smartphone,295,371,711,9,1,1,5,3,0,0,0
10591,1969,Youth Seg,East,43638,2012-08-06,37,Smartphone,73,109,201,9,7,4,4,1,0,0,0
8945,1970,Youth Seg,East,54137,2013-08-16,46,Smartphone,171,12,203,9,6,4,4,1,0,0,0
3921,1952,Youth Seg,East,28457,2012-10-28,96,Smartphone,25,166,205,9,8,4,4,1,0,0,0
10339,1954,Mass Mkt Seg,Lagos,,2013-06-23,83,Smartphone,161,22,207,9,6,4,4,1,0,0,0
455,1946,HV seg,North,51012,2013-04-18,86,Smartphone,111,74,209,9,6,4,4,1,0,0,0
7592,1946,HV seg,North,51012,2013-04-18,86,Smartphone,111,74,209,9,6,4,4,1,0,0,0
5788,1972,Youth Seg,Lagos,46053,2013-02-17,46,Non Smartphone,66,118,209,9,5,3,4,2,0,0,0
2227,1958,Youth Seg,Lagos,26490,2012-09-22,92,Smartphone,92,93,210,9,6,3,5,1,0,0,0
946,1958,Youth Seg,Lagos,26490,2012-09-22,92,Smartphone,92,93,210,9,6,3,5,1,0,0,0
10640,1974,Youth Seg,Lagos,44392,2013-09-05,71,Non Smartphone,92,90,211,9,7,4,4,1,0,0,0
3310,1973,Youth Seg,North,35688,2012-08-22,94,Non Smartphone,76,103,211,9,8,4,4,1,0,0,0
7019,1963,Youth Seg,Lagos,54414,2013-01-23,49,Non Smartphone,127,66,211,9,4,3,5,1,0,0,0
5885,1973,Youth Seg,North,35688,2012-08-22,94,Non Smartphone,76,103,211,9,8,4,4,1,0,0,0
9860,1959,Youth Seg,Lagos,44911,2013-03-15,11,Smartphone,159,25,215,9,7,4,4,1,0,0,0
9925,1981,HV seg,Lagos,39665,2013-05-25,97,Non Smartphone,128,57,216,9,7,4,3,2,1,0,0
5286,1987,Mass Mkt Seg,West,41020,2013-10-28,68,Smartphone,113,68,217,9,3,3,4,2,0,0,0
5866,1974,Youth Seg,Lagos,48186,2014-03-20,39,Non Smartphone,100,85,219,9,7,4,4,1,0,0,0
10341,1948,Youth Seg,Lagos,51315,2014-02-23,45,Smartphone,96,85,222,9,2,2,5,2,0,0,0
10420,1955,Mass Mkt Seg,East,46390,2014-05-05,56,Smartphone,109,75,222,9,7,4,3,2,0,0,0
5474,1970,Youth Seg,West,43020,2013-11-30,79,Non Smartphone,52,128,223,9,6,4,4,1,0,0,0
1404,1968,Youth Seg,Lagos,34916,2013-05-15,89,Non Smartphone,74,115,231,9,9,5,3,1,0,0,0
221,1955,Youth Seg,North,48726,2013-04-27,90,Smartphone,141,42,242,9,6,3,4,2,0,0,0
9905,1952,Youth Seg,Lagos,34074,2013-07-13,69,Non Smartphone,136,52,255,9,6,3,3,3,1,0,0
10120,1955,Youth Seg,Lagos,38946,2013-10-24,84,Smartphone,122,94,257,10,5,3,6,1,0,0,0
4541,1955,Youth Seg,Lagos,38946,2013-10-24,84,Smartphone,122,94,257,10,5,3,6,1,0,0,0
2404,1976,Youth Seg,North,53359,2013-05-27,4,Non Smartphone,177,39,257,10,7,5,4,1,0,0,0
271,1969,Youth Seg,East,40590,2013-10-02,30,Non Smartphone,154,67,258,10,6,3,3,4,1,0,0
7699,1969,Youth Seg,East,40590,2013-10-02,30,Non Smartphone,154,67,258,10,6,3,3,4,1,0,0
4437,1962,Youth Seg,North,65316,2013-04-24,65,Non Smartphone,118,104,260,10,4,3,5,2,0,0,0
10821,1978,Youth Seg,North,57113,2013-02-06,45,Non Smartphone,186,35,263,10,7,4,5,1,0,0,0
975,1956,Youth Seg,West,54252,2013-05-28,25,Non Smartphone,182,38,264,10,6,4,5,1,0,0,0
3225,1984,Mass Mkt Seg,North,42207,2013-04-01,71,Non Smartphone,127,92,265,10,6,4,5,1,1,0,1
4184,1950,HV seg,Lagos,52157,2014-06-07,48,Smartphone,191,34,265,10,4,3,5,2,0,0,0
5991,1949,Mass Mkt Seg,North,48150,2013-06-08,24,Smartphone,175,44,266,10,7,5,4,1,0,0,0
7930,1969,Mass Mkt Seg,West,26877,2013-08-19,74,Smartphone,114,114,268,10,6,3,6,1,0,0,0
1717,1988,Youth Seg,West,39747,2014-04-13,43,Non Smartphone,95,126,273,10,8,5,4,1,0,0,0
2853,1980,Youth Seg,West,51766,2014-03-11,74,Non Smartphone,111,113,275,10,5,4,4,2,0,0,0
1377,1954,Mass Mkt Seg,East,44551,2013-08-31,24,Smartphone,186,33,285,10,7,4,5,1,0,0,0
1743,1974,Youth Seg,West,69719,2014-05-26,99,Smartphone,359,399,801,10,1,2,5,3,0,0,0
3439,1972,Youth Seg,North,56721,2012-10-31,64,Non Smartphone,163,58,296,10,6,4,5,1,0,0,0
8346,1974,Youth Seg,West,32233,2012-08-19,26,Non Smartphone,153,71,296,10,9,6,2,2,1,0,1
4119,1963,Mass Mkt Seg,Lagos,38620,2013-05-11,56,Smartphone,129,100,318,10,3,2,3,5,0,0,0
3033,1963,Mass Mkt Seg,Lagos,38620,2013-05-11,56,Smartphone,129,100,318,10,3,2,3,5,0,0,0
615,1960,Youth Seg,Lagos,30507,2013-03-11,29,Smartphone,101,132,343,10,7,5,4,1,0,0,0
7959,1961,Youth Seg,North,79410,2014-05-29,19,Smartphone,738,619,1370,10,1,3,5,2,0,0,0
5966,1974,HV seg,North,45207,2012-11-10,64,Non Smartphone,203,10,215,10,6,3,6,1,1,0,0
5922,1974,HV seg,North,40344,2013-10-13,48,Smartphone,210,6,218,10,7,4,5,1,0,0,0
5892,1980,Youth Seg,North,34968,2013-04-10,11,Non Smartphone,164,55,221,10,7,3,5,2,0,0,0
5642,1979,Mass Mkt Seg,Lagos,62499,2013-12-09,0,Non Smartphone,144,74,222,10,4,3,6,1,0,0,0
1604,1960,Mass Mkt Seg,North,47353,2013-11-13,93,Smartphone,186,35,225,10,5,2,6,2,0,0,0
5253,1956,Mass Mkt Seg,Lagos,54603,2013-07-09,85,Non Smartphone,158,65,227,10,7,4,4,2,0,0,0
5232,1965,Youth Seg,North,69139,2014-01-27,23,Smartphone,98,123,227,10,4,4,5,1,0,0,0
3011,1965,Youth Seg,North,69139,2014-01-27,23,Smartphone,98,123,227,10,4,4,5,1,0,0,0
5633,1980,Youth Seg,North,50183,2014-06-25,47,Non Smartphone,109,107,231,10,5,3,6,1,0,0,0
3066,1975,HV seg,Lagos,61905,2014-02-04,2,Smartphone,167,51,231,10,5,4,4,2,0,0,0
10479,1975,HV seg,North,76618,2012-12-07,64,Smartphone,789,575,1511,10,1,3,5,2,0,0,0
11096,1952,Youth Seg,Lagos,57247,2013-08-08,50,Smartphone,103,123,232,10,2,2,7,1,0,0,0
6969,1982,Youth Seg,Lagos,50272,2013-08-07,75,Non Smartphone,112,117,233,10,7,4,5,1,0,0,0
7408,1952,HV seg,North,54549,2014-03-03,8,Smartphone,218,6,233,10,7,5,4,1,0,0,0
3050,1966,Youth Seg,North,54198,2013-12-17,13,Non Smartphone,185,33,235,10,4,3,6,1,0,0,0
8387,1957,Youth Seg,North,43140,2013-01-05,68,Smartphone,142,82,235,10,6,4,5,1,0,0,0
4381,1971,HV seg,North,46463,2013-08-18,56,Non Smartphone,165,59,235,10,6,3,6,1,0,0,0
3376,1970,Mass Mkt Seg,East,55282,2013-12-13,9,Non Smartphone,131,85,235,10,4,3,6,1,0,0,0
3578,1949,Youth Seg,East,49160,2013-10-20,29,Smartphone,143,78,236,10,6,3,6,1,0,0,0
8562,1969,Youth Seg,Lagos,54165,2013-05-28,72,Smartphone,131,94,236,10,2,2,7,1,0,0,0
2613,1960,Mass Mkt Seg,North,54197,2014-04-03,16,Smartphone,168,56,237,10,1,1,6,3,0,0,0
5948,1975,Youth Seg,West,57338,2014-04-29,96,Smartphone,149,71,237,10,5,4,5,1,0,0,0
8692,1952,Youth Seg,Lagos,43462,2012-09-12,50,Non Smartphone,107,118,240,10,8,4,5,1,0,0,0
955,1962,Mass Mkt Seg,Lagos,47175,2012-10-28,81,Non Smartphone,169,52,240,10,8,4,4,2,1,0,1
1379,1992,Mass Mkt Seg,Lagos,42670,2013-04-27,12,Smartphone,156,70,241,10,4,4,4,2,0,0,0
2677,1956,Youth Seg,Lagos,46097,2013-03-31,11,Smartphone,96,137,241,10,4,3,6,1,0,0,0
1170,1975,Youth Seg,North,27573,2013-03-25,45,Non Smartphone,65,164,244,10,8,5,4,1,0,0,0
3570,1969,HV seg,Lagos,42731,2013-10-21,64,Non Smartphone,161,59,244,10,5,4,5,1,0,0,0
195,1972,Youth Seg,West,38808,2012-08-26,21,Non Smartphone,142,74,246,10,8,5,4,1,1,0,1
10476,1958,Youth Seg,North,67267,2014-05-13,0,Smartphone,145,76,251,10,2,3,5,2,0,0,0
9648,1967,Youth Seg,West,46904,2012-11-03,20,Non Smartphone,157,65,253,10,8,5,4,1,0,0,0
10313,1975,Youth Seg,North,48178,2012-10-28,69,Non Smartphone,163,53,254,10,8,5,4,1,0,0,0
3712,1959,Youth Seg,East,52332,2013-08-28,63,Smartphone,217,40,259,11,4,3,6,2,1,0,0
7023,1953,HV seg,West,46231,2012-11-26,87,Non Smartphone,191,60,263,11,9,6,4,1,0,0,0
8070,1973,HV seg,North,54222,2014-03-01,98,Smartphone,211,46,264,11,3,3,5,3,0,0,0
6927,1968,HV seg,North,44377,2012-10-05,70,Non Smartphone,224,30,264,11,8,5,5,1,0,0,0
4954,1956,Youth Seg,North,48195,2014-01-21,53,Non Smartphone,133,127,265,11,6,4,5,2,0,0,0
8143,1985,HV seg,West,37929,2013-07-30,49,Smartphone,204,51,265,11,7,4,5,2,2,0,1
4587,1944,Mass Mkt Seg,East,45006,2013-07-18,90,Smartphone,187,69,266,11,3,3,7,1,0,0,0
1676,1975,Youth Seg,North,43057,2013-10-30,30,Smartphone,215,46,266,11,5,4,5,2,0,0,0
7409,1970,Youth Seg,Lagos,53187,2013-10-26,66,Non Smartphone,213,44,267,11,5,4,6,1,0,0,0
4967,1960,HV seg,Lagos,38201,2013-03-29,19,Smartphone,233,23,268,11,8,5,5,1,0,0,0
9771,1988,Youth Seg,West,23331,2012-10-05,97,Non Smartphone,124,140,269,11,9,5,5,1,0,0,0
7494,1950,HV seg,East,42873,2013-01-21,11,Non Smartphone,209,45,269,11,8,6,4,1,0,0,0
164,1977,HV seg,North,28973,2012-10-13,59,Smartphone,206,51,269,11,8,5,5,1,0,0,0
7540,1952,Youth Seg,North,50300,2014-05-25,52,Smartphone,158,107,270,11,2,2,8,1,0,0,0
1764,1975,Youth Seg,West,33955,2013-08-09,92,Non Smartphone,102,158,270,11,8,5,5,1,0,0,0
11075,1978,Youth Seg,North,51267,2013-10-29,37,Non Smartphone,185,73,270,11,4,3,5,3,0,0,0
3846,1974,Youth Seg,North,42557,2012-08-29,98,Smartphone,197,58,270,11,8,6,4,1,0,0,0
125,1958,Youth Seg,Lagos,53083,2013-05-15,65,Non Smartphone,222,36,271,11,7,5,5,1,1,0,0
8890,1971,HV seg,East,65808,2014-05-30,1,Non Smartphone,162,100,272,11,6,5,5,1,0,0,0
10157,1965,Youth Seg,West,59686,2014-01-25,78,Smartphone,104,165,274,11,4,4,6,1,0,0,0
8789,1989,Youth Seg,North,59060,2014-01-11,77,Non Smartphone,75,187,274,11,4,3,7,1,0,0,0
332,1957,Youth Seg,North,47743,2013-03-22,56,Smartphone,200,55,275,11,6,4,6,1,1,0,0
2387,1952,Mass Mkt Seg,Lagos,43776,2013-02-03,9,Non Smartphone,179,76,275,11,8,5,4,2,0,0,1
4200,1970,Mass Mkt Seg,North,44159,2014-06-17,85,Non Smartphone,169,99,275,11,5,4,6,1,0,0,0
8104,1951,HV seg,North,53312,2013-08-09,32,Smartphone,241,12,278,11,7,5,5,1,0,0,0
1710,1978,Youth Seg,West,30168,2013-03-07,51,Non Smartphone,174,78,279,11,9,6,4,1,0,0,0
1029,1970,HV seg,Lagos,64413,2013-08-01,27,Smartphone,205,54,279,11,5,5,5,1,0,0,0
1045,1965,Youth Seg,Lagos,52117,2012-08-16,55,Smartphone,122,137,279,11,7,5,4,2,0,0,0
5290,1964,HV seg,North,41551,2013-08-14,51,Non Smartphone,220,36,279,11,8,5,5,1,0,0,0
6404,1969,Youth Seg,Lagos,58917,2013-03-24,10,Non Smartphone,158,96,282,11,5,4,6,1,0,0,0
6870,1959,HV seg,East,68805,2013-09-17,73,Smartphone,184,79,283,11,2,3,7,1,0,0,0
5956,1948,HV seg,East,45072,2013-10-16,74,Non Smartphone,146,108,284,11,8,6,4,1,0,0,0
10507,1977,Youth Seg,East,59601,2013-07-25,14,Smartphone,698,76,797,11,8,2,7,2,1,0,0
8588,1961,Youth Seg,North,60544,2012-08-25,92,Non Smartphone,203,51,289,11,6,5,5,1,0,0,0
4094,1961,Youth Seg,North,60544,2012-08-25,92,Non Smartphone,203,51,289,11,6,5,5,1,0,0,0
368,1974,Youth Seg,North,40049,2012-11-29,61,Smartphone,156,106,290,11,5,3,6,2,0,0,0
807,1969,Mass Mkt Seg,Lagos,44602,2014-02-15,35,Non Smartphone,169,89,292,11,8,6,4,1,0,0,0
